replicate	chromosome	window_pos_1	window_pos_2	pi_new	thetaw_new	tajimaD_new	pi_new_multi	thetaw_new_multi	tajimaD_new_multi
338	1	40001	50000	0.032211538461538	0.033225806064426	-0.11478795415776	0.034481398640691	0.035888873313201	-0.14749508200431
338	1	50001	60000	0.033828916181857	0.031609832152122	0.26394778612263	0.036899380817516	0.035144429310761	0.18779554658633
338	1	60001	70000	0.034174789669818	0.033795044858481	0.042254855869334	0.036582391401605	0.036448364177141	0.013830168048894
338	1	70001	80000	0.031463064325199	0.03091824155826	0.066250453308052	0.034184935493258	0.034291319857544	-0.011666786229169
338	1	80001	90000	0.036878413846918	0.036623074844475	0.02622214736034	0.039347228311763	0.040051549122133	-0.066151400553501
338	1	90001	100000	0.03348631851979	0.034274214189596	-0.086446617703519	0.037540970339497	0.038486342455389	-0.09239621398678
339	1	1	10000	0.033606996252008	0.032058835449737	0.18157567879087	0.036259115810042	0.035290559362445	0.10321762320946
339	1	10001	20000	0.034346194632515	0.033307645512148	0.11724776399774	0.036255761458713	0.035841000644071	0.043522368373155
339	1	20001	30000	0.038793014223225	0.03383874671612	0.55055433167854	0.041863219024754	0.037059436874099	0.48753822155203
339	1	30001	40000	0.034709127164748	0.034504575009618	0.022293881327554	0.036485856618251	0.036906231079891	-0.042841062194635
339	1	40001	50000	0.031996227978371	0.032710825654816	-0.08214320397021	0.034481792489605	0.035592347296182	-0.11734668503392
339	1	50001	60000	0.036564549395279	0.034199270572563	0.2600819652183	0.04028620345655	0.038663876977026	0.1578320245836
339	1	60001	70000	0.036580261638673	0.035129892116651	0.15526445419853	0.039619611751709	0.038584523469054	0.10090747611729
339	1	70001	80000	0.0328253251008	0.032406697552839	0.048572197342533	0.035419856604691	0.035308049349804	0.011909092577461
339	1	80001	90000	0.037560434885757	0.036403581024708	0.1195185870985	0.040392460813436	0.039811404646909	0.054902733764988
339	1	90001	100000	0.033821300521512	0.032799177200589	0.11717848509186	0.036512922936764	0.036205062074531	0.031980974087324
340	1	1	10000	0.034042074382563	0.034405816565281	-0.039757287945672	0.036940624890662	0.037607803609348	-0.06672749533091
340	1	10001	20000	0.03184679643743	0.03045765259534	0.1714669642329	0.034518738087911	0.034158287508038	0.039682761695023
340	1	20001	30000	0.030309753159928	0.031584065999575	-0.15169696849147	0.032208767262542	0.03405997743479	-0.20438995099404
340	1	30001	40000	0.030076468940611	0.032513305454168	-0.28181430603529	0.032414152205819	0.03584355907922	-0.35983604377106
340	1	40001	50000	0.033894315704788	0.035436669076729	-0.16368574538402	0.037258513127462	0.039376405752084	-0.20232343024476
340	1	50001	60000	0.034171848732638	0.034868149907777	-0.075098716036304	0.037240832571572	0.038643219258059	-0.13650740911886
340	1	60001	70000	0.034964665316711	0.03410028858635	0.095321707014437	0.037203991835372	0.036960921609663	0.024735136221165
340	1	70001	80000	0.030292451749145	0.032220300819456	-0.22497223268827	0.032734979517524	0.03515044898388	-0.25843185940107
340	1	80001	90000	0.029530751584748	0.03176127152797	-0.264048856729	0.031702085204031	0.034563800718341	-0.31136461360794
340	1	90001	100000	0.03429983223451	0.034202022264767	0.010754046958867	0.038061473410311	0.038321491677128	-0.02552183807572
341	1	1	10000	0.033666291272911	0.033122248267187	0.061763097354627	0.036055091729486	0.036020303068711	0.003632370886263
341	1	10001	20000	0.035940220742636	0.033250979876356	0.30412070717354	0.037813894561682	0.035591656971063	0.23481812784468
341	1	20001	30000	0.033359069678772	0.033360711330808	-0.00018504070231922	0.036056644880174	0.036605516870608	-0.056394686280114
341	1	30001	40000	0.035342759701054	0.033439392003894	0.21403726017963	0.037681846932321	0.036060275590206	0.16912486667804
341	1	40001	50000	0.031390860263352	0.032098544521498	-0.082896866872346	0.033552282808612	0.034843129527123	-0.13932415134266
341	1	50001	60000	0.033652248179669	0.032171060077916	0.17311387369454	0.036634605264223	0.035458963841996	0.1246911615583
341	1	60001	70000	0.030304150385468	0.031730426215539	-0.16900722078211	0.032136276205408	0.033963009468185	-0.20226364108074
341	1	70001	80000	0.026776894792381	0.029075563815467	-0.29718646302241	0.028964436730147	0.031655452099147	-0.31962777428538
341	1	80001	90000	0.032666129539807	0.03066821732295	0.24492250021694	0.035110138207902	0.033772365560408	0.14895835906597
341	1	90001	100000	0.029286571715926	0.031357985047314	-0.24836242430639	0.031399371069182	0.033958618291203	-0.28340866368878
342	1	1	10000	0.030598708945166	0.032195285057951	-0.18645844299124	0.033582703815016	0.035550213023883	-0.20814250134193
342	1	10001	20000	0.031842303744183	0.031006888953616	0.10129601457774	0.034392360407121	0.034130745426615	0.028824849500327
342	1	20001	30000	0.031582119701561	0.032934648616407	-0.15442069297126	0.033845938012605	0.035695138544731	-0.19483546408569
342	1	30001	40000	0.032876911140771	0.033205247466454	-0.037182017428619	0.035296718703659	0.035845665995325	-0.057595875305441
342	1	40001	50000	0.0358797280068	0.034120701336432	0.19386398831727	0.039617988381537	0.03824704869748	0.13482582320271
342	1	50001	60000	0.029129808541573	0.030748393032661	-0.19790401831822	0.031827337663914	0.034192944487458	-0.26017187162478
342	1	60001	70000	0.034036305973295	0.034714818316635	-0.073502678601551	0.037218043085551	0.038515550083252	-0.12671636210623
342	1	70001	80000	0.033301910507793	0.0336963960272	-0.04402258436088	0.036221403833959	0.037269836181263	-0.10580592446913
342	1	80001	90000	0.035155889176868	0.034649448415373	0.054965726347939	0.037939096500164	0.038103984787222	-0.016276832970468
342	1	90001	100000	0.035787429808538	0.033124643699517	0.30227748813879	0.038058081643522	0.035783843673783	0.23902697832376
343	1	1	10000	0.03934517521231	0.036116959089654	0.33615880983851	0.043738326585695	0.040808085348967	0.27012325645704
343	1	10001	20000	0.032857593353777	0.032876847861199	-0.0022021721037636	0.035609298109298	0.036165136903947	-0.057804737915565
343	1	20001	30000	0.033066873098653	0.033297266451927	-0.026018577404963	0.035440995967035	0.036210800356484	-0.079955466212993
343	1	30001	40000	0.02864359927557	0.029415357745278	-0.098627780089311	0.031412351486152	0.032668353284153	-0.14456770663776
343	1	40001	50000	0.032396381877918	0.033358013735342	-0.10840110777257	0.034784125188537	0.036499478063153	-0.17675881095324
343	1	50001	60000	0.034043047572459	0.035233571919111	-0.12707389444703	0.036774110922376	0.038663876977026	-0.18385054189727
343	1	60001	70000	0.031729342918154	0.032382662070442	-0.075859078882849	0.034420075803558	0.035419307452517	-0.106099251222
343	1	70001	80000	0.035323061657316	0.035342201898449	-0.0020367068938194	0.038931628430523	0.039475893460058	-0.051862897391953
343	1	80001	90000	0.034315309800721	0.033749365021994	0.063058269008173	0.036633878806554	0.036531165786917	0.010574841014572
343	1	90001	100000	0.028988649354891	0.030273251337993	-0.15952659357732	0.031463235969877	0.03328450179907	-0.20575849388345
344	1	1	10000	0.034188305780298	0.032596488482206	0.18362167611542	0.036527603555484	0.035468775759015	0.11227074259204
344	1	10001	20000	0.037513840943138	0.034388824196084	0.34173434247883	0.040561361849686	0.037866497926562	0.26768733815367
344	1	20001	30000	0.031577814997889	0.031862475791999	-0.033591097959781	0.033720316622691	0.034538954329384	-0.089133891833128
344	1	30001	40000	0.033592480091946	0.033144570467459	0.050814598211354	0.036051238573494	0.036101863659274	-0.0052739125714036
344	1	40001	50000	0.02989120836424	0.02954608224911	0.043911400781498	0.03148094087373	0.031871831208938	-0.04611389828768
344	1	50001	60000	0.030264311917388	0.029875860633028	0.048879661664164	0.032389807274042	0.032535680543075	-0.016858613789799
344	1	60001	70000	0.031876148803618	0.031145903221522	0.088150649516964	0.034421562689279	0.034184871956378	0.026037718188366
344	1	70001	80000	0.034552925010455	0.034510273619056	0.0046477322223025	0.037344913151365	0.037968458614319	-0.061772180155313
344	1	80001	90000	0.033754611768608	0.033403826708311	0.039488370242409	0.0368705932434	0.037326181500479	-0.045908413027291
344	1	90001	100000	0.030143813417157	0.030588142878467	-0.054612167027169	0.032778357281669	0.033610160014581	-0.093065403405156
345	1	1	10000	0.031623795957129	0.03286398151112	-0.14189823299644	0.034037471407441	0.035967518375048	-0.20181733217057
345	1	10001	20000	0.035047837734405	0.034638124840576	0.044481442387631	0.03805474024267	0.038193195289343	-0.013635484353057
345	1	20001	30000	0.034669528971312	0.03392757345275	0.082236301740148	0.037056602550599	0.036995639476229	0.0061978337761421
345	1	30001	40000	0.031392700563685	0.033187691556829	-0.20337893372904	0.033941180429369	0.036282860487997	-0.2427367526205
345	1	40001	50000	0.03841753119219	0.036339460404198	0.21507243049321	0.041687071201726	0.039961001038934	0.16248448762881
345	1	50001	60000	0.034477672750978	0.033147839676526	0.15085500861625	0.036637231471355	0.035728972799275	0.095605327874723
345	1	60001	70000	0.031224371916116	0.03240062376378	-0.13650211338613	0.033728216491749	0.035350303941095	-0.17256904206773
345	1	70001	80000	0.02990546723979	0.030537080386329	-0.077760247155472	0.03251901558752	0.033793964114332	-0.14187183337948
345	1	80001	90000	0.034140803351526	0.034160625569461	-0.0021820721163676	0.037309003696223	0.037881465516481	-0.056841114022406
345	1	90001	100000	0.031143427708999	0.032818833908918	-0.19195855362834	0.033434809993701	0.035686740616105	-0.23732475994433
346	1	1	10000	0.032212713436813	0.033949458515788	-0.19237163162945	0.034561678341355	0.036987581176261	-0.24668306461125
346	1	10001	20000	0.033984669651336	0.031819100948314	0.25589540892672	0.036494334182195	0.034789086946613	0.18433812550559
346	1	20001	30000	0.033214107605648	0.03385672883256	-0.071374827679838	0.036136638680886	0.037449259109428	-0.13183472453445
346	1	30001	40000	0.033032697540277	0.033222283769709	-0.021458363281769	0.035701420906468	0.036612021613156	-0.09354493825727
346	1	40001	50000	0.031026456752862	0.030764696528436	0.031988411944167	0.033712590529098	0.033931943532125	-0.024309776248558
346	1	50001	60000	0.033463556580978	0.034482058777357	-0.11107603129302	0.035569985569986	0.037557118107203	-0.19900730848879
346	1	60001	70000	0.036025831039593	0.0355160942942	0.053976384024205	0.039215670442709	0.03916245690816	0.0051112415980546
346	1	70001	80000	0.030730742126091	0.031686058293345	-0.1133585231793	0.0329970642103	0.034350997284064	-0.14822364567808
346	1	80001	90000	0.035245711731308	0.034263796280606	0.10776673549572	0.038717732634303	0.038213042177632	0.04967804734919
346	1	90001	100000	0.030848230647066	0.031238554676804	-0.046977889848056	0.032583759963709	0.033521784273265	-0.10522556453931
347	1	1	10000	0.034143544028931	0.032558957365381	0.18299702604294	0.036761679441267	0.035757498931509	0.10561809873627
347	1	10001	20000	0.031088016944149	0.030743792201297	0.042094919751842	0.033384082318354	0.033324492960143	0.0067241382239344
347	1	20001	30000	0.03335548922381	0.032253708212578	0.12844161354488	0.035971255060729	0.035388454850833	0.061935983975805
347	1	30001	40000	0.030128341574702	0.030825978289686	-0.085084886732462	0.03230923841841	0.033400696505446	-0.12287910332478
347	1	40001	50000	0.03183463187183	0.031183171647996	0.078545444814396	0.034289664053327	0.034304780452757	-0.0016570972361424
347	1	50001	60000	0.035172284552647	0.033393346871382	0.20032070815207	0.03747818746241	0.036351556342502	0.11656501737251
347	1	60001	70000	0.034134683434046	0.032095137032695	0.23893417815648	0.036318569335647	0.03501936041853	0.13952269902653
347	1	70001	80000	0.031092966017297	0.032046395078977	-0.11186511719998	0.033221662971295	0.034599440264816	-0.14975278162338
347	1	80001	90000	0.02880431392015	0.029968607065571	-0.14605361000625	0.031212608521149	0.032996228299145	-0.20326351920009
347	1	90001	100000	0.032587658733382	0.032844226138685	-0.02937341365899	0.035000551390985	0.03558655163423	-0.061930553607499
348	1	1	10000	0.030472797222585	0.029761467006713	0.089850949746111	0.032910983527682	0.032466639878467	0.051461676540368
348	1	10001	20000	0.034502142203035	0.034859894414414	-0.038593890740477	0.038295773395111	0.039590791428941	-0.12304486172242
348	1	20001	30000	0.035126712003366	0.034026377883021	0.12160522021407	0.038179613675573	0.037755865828283	0.042215020169335
348	1	30001	40000	0.033455414012739	0.034416169493069	-0.10497887410573	0.036303047487882	0.037833590046634	-0.15216356777711
348	1	40001	50000	0.034043482520451	0.034708288489098	-0.072031316942741	0.037075708502024	0.03820963237041	-0.11162529451857
348	1	50001	60000	0.031972213406679	0.032754070958803	-0.089757320820211	0.034332100022081	0.035899251850668	-0.16418198955202
348	1	60001	70000	0.034923345071675	0.035900695679174	-0.10238423655463	0.037970214230918	0.039941081456462	-0.18561877613058
348	1	70001	80000	0.034381717588188	0.034149997461841	0.025516508499321	0.037145342162643	0.037593021192502	-0.044792023919353
348	1	80001	90000	0.034416633905561	0.034518773064811	-0.011127266766769	0.036990974142137	0.037675344606048	-0.068323509181416
348	1	90001	100000	0.03141808126417	0.032216503713103	-0.093184169372352	0.034445496965232	0.035755898640394	-0.13783231559899
349	1	1	10000	0.033544465875533	0.032297267077604	0.14519754056022	0.036095694038732	0.035388715896943	0.075131875122446
349	1	10001	20000	0.031947732802116	0.032811933402706	-0.099035017712492	0.034943351222421	0.036441075505426	-0.15457952628411
349	1	20001	30000	0.032853771851755	0.032266413091435	0.068445060596688	0.035188684856547	0.035150689958175	0.0040650766553237
349	1	30001	40000	0.032416009396181	0.030537080386329	0.23132194919347	0.034834798341907	0.033401513725726	0.16136043524011
349	1	40001	50000	0.028315909368263	0.02859469546548	-0.036648059082109	0.030870346134996	0.031627882820293	-0.090056187013067
349	1	50001	60000	0.035442949945184	0.033106777245265	0.26533879173185	0.038981570006428	0.037268030396068	0.17293688174735
349	1	60001	70000	0.033003806833797	0.03440521241905	-0.15317615811549	0.035866130150942	0.037908675928777	-0.20266474878875
349	1	70001	80000	0.034975005912141	0.033122591995456	0.21029555592369	0.037069338350173	0.035564601698932	0.15912214959191
349	1	80001	90000	0.034915401689527	0.032552430597943	0.27294634560755	0.037547421099362	0.035721100457741	0.19228630697894
349	1	90001	100000	0.033706237020891	0.031966186386973	0.20467037256981	0.035545394461754	0.034083663177073	0.1612769012272
350	1	1	10000	0.03098267967999	0.032119951636784	-0.13313016770305	0.033712301924222	0.035265954662359	-0.16568429936269
350	1	10001	20000	0.033292437038728	0.031741735198009	0.18368433180071	0.035614711913311	0.034282563192273	0.14612831590821
350	1	20001	30000	0.038861975598617	0.038161072081497	0.069084744136989	0.041832344653315	0.042040030628982	-0.018585461520211
350	1	30001	40000	0.03268612372821	0.033496436148904	-0.090966419652841	0.03506212529794	0.036481170507916	-0.14629832339305
350	1	40001	50000	0.034869727485896	0.033670960211373	0.13387850424592	0.037429930011017	0.036839302066926	0.060300750335571
350	1	50001	60000	0.035902333896603	0.035253491768033	0.069216715550743	0.039320600493667	0.038981025520368	0.03276807811953
350	1	60001	70000	0.032839485062413	0.033247707968621	-0.046169707135644	0.034999002189789	0.035976837846939	-0.10222175418138
350	1	70001	80000	0.030492379453473	0.031602292438103	-0.13205049357104	0.033039976898518	0.034642393146402	-0.17395345565196
350	1	80001	90000	0.034634010386927	0.033158060277812	0.16737849769743	0.036879019064742	0.036163230470466	0.074442619271421
350	1	90001	100000	0.034247057475404	0.032620553003549	0.18748292001901	0.03698618454716	0.035993272475508	0.10374969926716
351	1	1	10000	0.03353971364224	0.03319850937317	0.038647137560803	0.03561295467158	0.035741436145792	-0.013519606666749
351	1	10001	20000	0.030238478137236	0.031411285304992	-0.14037937918519	0.0327935862326	0.034618409630367	-0.19823394167994
351	1	20001	30000	0.03249337808739	0.034769263233629	-0.246159062275	0.035596006840484	0.038680146228857	-0.29992188817993
351	1	30001	40000	0.034671885491558	0.03438629188754	0.031232827246786	0.037658327241221	0.037784514121753	-0.012561452438729
351	1	40001	50000	0.034520751176782	0.033731905214398	0.087939117276682	0.037526751676799	0.037136424561276	0.039532471624678
351	1	50001	60000	0.0340617344439	0.034066766757099	-0.00055549316791219	0.037043532499514	0.037507757144754	-0.046552464246145
351	1	60001	70000	0.0339589961117	0.032983544171087	0.11120403098185	0.03714959374554	0.036964803651635	0.018802500823275
351	1	70001	80000	0.032212710448005	0.032318205642918	-0.012273766777729	0.03490115359004	0.035644148733307	-0.07839532774143
351	1	80001	90000	0.036294251557409	0.035770911133391	0.055022440942696	0.039829482992867	0.039798029021033	0.0029730231183854
351	1	90001	100000	0.034427750785318	0.034432557334104	-0.0005249496838863	0.037499124097821	0.038005141765724	-0.050080844356655
352	1	1	10000	0.032713503114097	0.03246427077159	0.028866608006264	0.035312330519107	0.035525719230001	-0.022590054250447
352	1	10001	20000	0.032711971055529	0.034242661346673	-0.16810089664949	0.035372373341943	0.037743980456039	-0.23634094952645
352	1	20001	30000	0.034282789778343	0.033059118187898	0.13918398164481	0.036792175577665	0.03611759863391	0.070245210246552
352	1	30001	40000	0.029966390198948	0.03113931846397	-0.14161845663307	0.031581942848511	0.033214473392171	-0.18482488215612
352	1	40001	50000	0.036424563379056	0.034091348160086	0.25736766577356	0.039059612953418	0.037077738681755	0.20104264730673
352	1	50001	60000	0.030825220288862	0.031997667436371	-0.13777084220162	0.033309706651114	0.03485869442892	-0.16711203086251
352	1	60001	70000	0.033060402501297	0.033674864783732	-0.068614719347258	0.035994013030463	0.037059313780672	-0.10811782592722
352	1	70001	80000	0.029503765940669	0.03211096363746	-0.30528544840092	0.031874168090868	0.035053063842273	-0.34105649388391
352	1	80001	90000	0.031969614064316	0.032622704268738	-0.075275430473699	0.034343778475382	0.035625435829308	-0.13530102487019
352	1	90001	100000	0.031363974440409	0.032330347924433	-0.11239023666852	0.034138824683057	0.035593233922658	-0.15367775494701
353	1	1	10000	0.03309970119034	0.034059535433227	-0.10597404119995	0.035735592121261	0.037135099243464	-0.14174802230635
353	1	10001	20000	0.031085057134008	0.031735008829033	-0.077004646555456	0.033544804318489	0.03452230385798	-0.10648270966462
353	1	20001	30000	0.032006228545139	0.031948784593715	0.0067603500647212	0.034697605469509	0.035477634315797	-0.082688067591283
353	1	30001	40000	0.033504155726967	0.033642407351325	-0.015453065741195	0.035962051066218	0.036709345530409	-0.076565461522281
353	1	40001	50000	0.03680715573641	0.0357367133216	0.11265079842396	0.039560613180794	0.039372869322091	0.017936778378924
353	1	50001	60000	0.03471611333746	0.03355699647386	0.12988954598663	0.03685755645941	0.035881312985981	0.10232614017829
353	1	60001	70000	0.032102048295802	0.032906270344809	-0.091898526886788	0.035051753146241	0.036505000450168	-0.14972765027384
353	1	70001	80000	0.030292959133432	0.030484869975733	-0.023667510276984	0.032043747695967	0.032690210702761	-0.0743600037049
353	1	80001	90000	0.035199386294083	0.034881175978047	0.034307265433257	0.038629813600845	0.03863405430791	-0.00041288408459726
353	1	90001	100000	0.034405574563055	0.032695600288066	0.19665287431706	0.037740883566741	0.036201389631158	0.1599394582447
354	1	1	10000	0.029530854954046	0.033031137554645	-0.39846962644937	0.031780858832882	0.03592566223038	-0.43390933260495
354	1	10001	20000	0.032042574497207	0.032059969513038	-0.0020400690362183	0.035256747460851	0.035765585598002	-0.05350683241569
354	1	20001	30000	0.030734868194983	0.032256603207245	-0.17738113626333	0.032890713937226	0.034916793648745	-0.21821824467632
354	1	30001	40000	0.028901118312883	0.029128745101443	-0.029375492633592	0.03149124512043	0.032004830252096	-0.060337354647909
354	1	40001	50000	0.032444188367809	0.032366605681399	0.0090129338002954	0.034918537024352	0.035196985118521	-0.029752474829701
354	1	50001	60000	0.031661624357479	0.031726907155919	-0.0077365031096936	0.033941608796765	0.03449822926341	-0.060676894139391
354	1	60001	70000	0.037129485817052	0.03582685585435	0.13674133858507	0.040552461290201	0.040007753184907	0.051216394353729
354	1	70001	80000	0.035160532391318	0.033539033266647	0.18179919516168	0.037787636241625	0.03669376628196	0.11212133150178
354	1	80001	90000	0.031967164024707	0.033621103787292	-0.18498523568273	0.034736610481583	0.037082972906586	-0.23798328814286
354	1	90001	100000	0.033854433902078	0.032856487787555	0.11420778562953	0.036156030319454	0.035725816908443	0.045289349890224
355	1	1	10000	0.034916022249356	0.032640078533376	0.26218879099967	0.03752986060557	0.035425406462966	0.22341455166692
355	1	10001	20000	0.03044051363754	0.031138328614908	-0.084255361238509	0.032938336091014	0.034258288802679	-0.14489263463733
355	1	20001	30000	0.035917497600729	0.035147890786298	0.082346352749443	0.038412663790736	0.037948521385473	0.046004907535017
355	1	30001	40000	0.032272943220535	0.032931161623436	-0.075157952960978	0.034643566011887	0.035779027054653	-0.11935462605357
355	1	40001	50000	0.029976418929907	0.03113931846397	-0.14040759537006	0.032344383920345	0.033790106874529	-0.16089389302364
355	1	50001	60000	0.030341789532185	0.031323103569463	-0.1177881372729	0.032614978688857	0.034290829657478	-0.18378539877166
355	1	60001	70000	0.032036009796061	0.032306613444775	-0.031494215303249	0.035126852753435	0.03588470350587	-0.07942731259265
355	1	70001	80000	0.035501207630699	0.034767328741685	0.07938029608202	0.038618973872479	0.038385896295146	0.022839315725292
355	1	80001	90000	0.032392962739108	0.032651130774462	-0.029730693178073	0.035236895202133	0.036058450687383	-0.085690148300057
355	1	90001	100000	0.030865635811622	0.032144850824099	-0.14963043510775	0.034053182982092	0.035846107305345	-0.18811289805935
356	1	1	10000	0.031057423825953	0.031384640168481	-0.039199474557002	0.03344262206607	0.034589263421459	-0.12466673217281
356	1	10001	20000	0.033631185001845	0.033119772073074	0.058063364447138	0.036504751677419	0.036596045113296	-0.0093825868458911
356	1	20001	30000	0.032712805208009	0.033152293917432	-0.049847813258829	0.035793603027691	0.036689028854721	-0.091792345701847
356	1	30001	40000	0.034914615900531	0.034929860390116	-0.001641283545655	0.037867108381814	0.038376311847185	-0.049909713375806
356	1	40001	50000	0.02968652490387	0.031383063773945	-0.2032490113106	0.032135787646228	0.034687015308726	-0.27659685086814
356	1	50001	60000	0.033932158516066	0.03354628203603	0.043254624783394	0.03611730100722	0.036281339462236	-0.017004695539415
356	1	60001	70000	0.033353463143406	0.033371662787272	-0.0020507274625542	0.036320288846073	0.036816040036575	-0.050646193677408
356	1	70001	80000	0.033998458706403	0.033506975991859	0.055156765677286	0.037136414577173	0.037041263553511	0.0096616751105411
356	1	80001	90000	0.029931933940843	0.031117028532824	-0.14318854723542	0.03290867912319	0.034757935440984	-0.20008414635152
356	1	90001	100000	0.033638066539072	0.032532901165405	0.12773341184976	0.036336333907567	0.03556999308407	0.081026814860679
357	1	1	10000	0.032053051336491	0.033917022727397	-0.20666137911555	0.034826944678461	0.037309696380953	-0.25028949872005
357	1	10001	20000	0.036241417443071	0.035724352399008	0.054433752413318	0.039199236316439	0.039602751009953	-0.038328061347668
357	1	20001	30000	0.032731376360597	0.035047544042312	-0.24853104152879	0.036059295378028	0.038617782199115	-0.24920457443711
357	1	30001	40000	0.031314555525585	0.033249984756817	-0.2188787898919	0.033897544087418	0.036405490495243	-0.25909537932796
357	1	40001	50000	0.033703989302795	0.033420689218264	0.031875029097836	0.0367502398257	0.037269836181263	-0.052436738424335
357	1	50001	60000	0.034104894365911	0.033887122976354	0.024166146663541	0.036579446799919	0.036653093758282	-0.007557228336687
357	1	60001	70000	0.033194325547267	0.033738512290294	-0.060653564284831	0.03555894629766	0.036886383963741	-0.13535363340569
357	1	70001	80000	0.034235316474597	0.033180074409705	0.11958976903106	0.036895485066986	0.036415998177248	0.049521797478732
357	1	80001	90000	0.035760368913751	0.033820086174667	0.21573872793658	0.038290095102543	0.036703187347313	0.16261712140756
357	1	90001	100000	0.030345466181897	0.030414181437818	-0.0084938574846819	0.033081706951213	0.033677490681151	-0.066525281012701
358	1	1	10000	0.031902374088381	0.03172414470204	0.021123285780803	0.034593625153397	0.034697172389202	-0.011223027648269
358	1	10001	20000	0.034695052411588	0.033971404124862	0.080103435895879	0.03777908438425	0.037898264166518	-0.011828417564354
358	1	20001	30000	0.036727835271525	0.035366303056682	0.14478060954958	0.039646034989458	0.038863718255716	0.075718061182918
358	1	30001	40000	0.03464101208152	0.035333097614302	-0.073664337133116	0.037217566578398	0.038664857727898	-0.14080022244551
358	1	40001	50000	0.034018675123326	0.032033983639311	0.232953002587	0.036640923313891	0.034837582091673	0.19467164424897
358	1	50001	60000	0.036616506511877	0.033965244039858	0.29353598138063	0.039115278327158	0.036933770129837	0.22215625272971
358	1	60001	70000	0.031457061457061	0.032465931772908	-0.11684388719343	0.033377728120387	0.034741371412535	-0.14761213266651
358	1	70001	80000	0.030235722363585	0.031356387118565	-0.13437277779651	0.032772047989897	0.034564521459069	-0.19502299216811
358	1	80001	90000	0.03156450956451	0.032291785012441	-0.084683747413913	0.033508869927519	0.034515037534289	-0.10962870517129
358	1	90001	100000	0.029602618426771	0.02911331674069	0.063178395089429	0.031802324325492	0.031689722208109	0.013360027283965
359	1	1	10000	0.032093148846686	0.032960252196595	-0.098921025962432	0.034584788671378	0.036096375514474	-0.15749593366837
359	1	10001	20000	0.033197339726658	0.032886415178022	0.035550948042642	0.035610592227236	0.035724849130263	-0.012028409510217
359	1	20001	30000	0.030327661070725	0.032314433691337	-0.23117505436839	0.032851786322983	0.035569815740603	-0.28738228746588
359	1	30001	40000	0.032729975231561	0.031927826328615	0.094464533105586	0.035198722660657	0.034661112022524	0.058330217318913
359	1	40001	50000	0.036778905602435	0.035632254486795	0.12102440028572	0.039290156684664	0.038692357155795	0.058115590031398
359	1	50001	60000	0.035798962841022	0.034396706523781	0.1533075246022	0.038271584951581	0.03730695306326	0.097253100688692
359	1	60001	70000	0.034476509301795	0.034577646960083	-0.010999571476537	0.0369144768945	0.037572195613473	-0.065843363440039
359	1	70001	80000	0.033347317372521	0.034606205233258	-0.13680187285912	0.035873309827263	0.037765973243565	-0.18850181342054
359	1	80001	90000	0.031385256681993	0.030869709505756	0.062788737157797	0.033631560180233	0.033461606519072	0.019099232636601
359	1	90001	100000	0.030716832707279	0.032394625092098	-0.19474147486809	0.03278840405647	0.034946013337235	-0.23219168171654
360	1	1	10000	0.035236927436715	0.034003034043076	0.13645805196392	0.038103715839903	0.037307326083959	0.080290000150956
360	1	10001	20000	0.032115777550147	0.03011402763446	0.24989851035352	0.034663944106815	0.033250684576554	0.15982745660915
360	1	20001	30000	0.032811832477544	0.032209665868741	0.070293999793235	0.035160624815797	0.034906481313616	0.027380651717918
360	1	30001	40000	0.03818482305708	0.034692737439936	0.37853550762323	0.040918196003477	0.037574116258841	0.33475348871037
360	1	40001	50000	0.039750241640331	0.034926161760257	0.51943499698156	0.042801337933152	0.038248818207336	0.44770103014807
360	1	50001	60000	0.033245568200992	0.031539379331575	0.20339507252213	0.035712896166005	0.034608227914023	0.1200372778277
360	1	60001	70000	0.034988132427428	0.034874592212633	0.012243498189856	0.03777606927528	0.038115330156654	-0.03347989231211
360	1	70001	80000	0.032813405499973	0.033034043805991	-0.025114668387881	0.035344226632706	0.036310511465339	-0.10008667968138
360	1	80001	90000	0.033148674627027	0.033464865332538	-0.035529580085148	0.035214949547163	0.035965767587354	-0.078513986913296
360	1	90001	100000	0.032512299221321	0.032536345987637	-0.0027789961323781	0.035150257866061	0.035520555984579	-0.039206772171729
361	1	1	10000	0.031676684807625	0.032223586944833	-0.063815905018769	0.033356912836682	0.034196091146386	-0.092285344196132
361	1	10001	20000	0.02992489019908	0.030588142878467	-0.081519838907517	0.031690013495277	0.033062220755743	-0.15606630648898
361	1	20001	30000	0.033017209235233	0.032865325631415	0.01737722740648	0.035676285428656	0.036045076317039	-0.038479966154041
361	1	30001	40000	0.032331353006213	0.034595963332029	-0.24616503323421	0.035098173884939	0.038203445577603	-0.30573859939753
361	1	40001	50000	0.032251101656696	0.035371830876944	-0.33180057595449	0.034791912593048	0.038820596693077	-0.39036148071183
361	1	50001	60000	0.031012425118889	0.033322949507747	-0.2607311378858	0.033861276303137	0.036769484921505	-0.29748223449128
361	1	60001	70000	0.031568257613034	0.034587997308245	-0.32831924582726	0.034256821899407	0.03856225080889	-0.41996246151776
361	1	70001	80000	0.03355425446953	0.032164482722932	0.16246192986072	0.036743578933714	0.035829668118572	0.095930334593704
361	1	80001	90000	0.035254637960933	0.033574732461291	0.18814764422126	0.037535010591212	0.036335153101811	0.12419610347001
